"","Author","Year","Title","Journal","Volume","Issue","Pages"
"36545","Hoyle, M. and Gilbert, F.",2004,"Species richness of moss landscapes unaffected by short-term fragmentation","Oikos","105","2","359-367"
"59131","Paillet, Y., Berges, L., Hjalten, J., Odor, P., Avon, C., Bernhardt-Romermann, M., Bijlsma, R. J., De Bruyn, L., Fuhr, M., Grandin, U., Kanka, R., Lundin, L., Luque, S., Magura, T., Matesanz, S., Meszaros, I., Sebastia, M. T., Schmidt, W., Standovar, T., Tothmeresz, B., Uotila, A., Valladares, F., Vellak, K. and Virtanen, R.",2010,"Compromises in Data Selection in a Meta-Analysis of Biodiversity in Managed and Unmanaged Forests: Response to Halme et al.","Conservation Biology","24"," 4 ","1157-1160"
"68827","Llandres, A. L., De Mas, E. and Rodriguez-Girones, M. A.",2012,"Response of pollinators to the tradeoff between resource acquisition and predator avoidance","Oikos","121"," 5 ","687-696"
"50589","Piault, R., Gasparini, J., Bize, P., Paulet, M., McGraw, K. J. and Roulin, A.",2008,"Experimental support for the makeup hypothesis in nestling tawny owls (Strix aluco)","Behavioral Ecology","19"," 4 ","703-709"
"77199","Peck, H. L., Pringle, H. E., Marshall, H. H., Owens, I. P. F. and Lord, A. M.",2014,"Experimental evidence of impacts of an invasive parakeet on foraging behavior of native birds","Behavioral Ecology","25"," 3 ","582-590"
"36902","Frondel, M. and Schmidt, C. M.",2004,"Facing the truth about separability: nothing works without energy","Ecological Economics","51"," 3-4 ","217-223"
"43938","Hatton, I. A., McCann, K. S., Umbanhowar, J. and Rasmussen, J. B.",2006,"A dynamical approach to evaluate risk in resource management","Ecological Applications","16","3","1238-1248"
"37594","Bolton, S.",2004,"The economic and environmental impacts of Agbiotech. A global perspective","Ecological Economics","48","1","146-147"
"52194","Frisk, M. G., Miller, T. J., Martell, S. J. D. and Sosebee, K.",2008,"New hypothesis helps explain elasmobranch ""OutBurst"" on Georges bank in the 1980s","Ecological Applications","18"," 1 ","234-245"
"39966","Jenouvrier, S., Weimerskirch, H., Barbraud, C., Park, Y. H. and Cazelles, B.",2005,"Evidence of a shift in the cyclicity of Antarctic seabird dynamics linked to climate","Proceedings of the Royal Society B-Biological Sciences","272","1566","887-895"
"42211","Shackleton, C. M. and Shackleton, S. E.",2006,"Household wealth status and natural resource use in the Kat River valley, South Africa","Ecological Economics","57","2","306-317"
"74739","Gossner, M. M., Getzin, S., Lange, M., Pasalic, E., Turke, M., Wiegand, K. and Weisser, W. W.",2013,"The importance of heterogeneity revisited from a multiscale and multitaxa approach","Biological Conservation","166"," ","212-220"
"56913","Colding, J. and Folke, C.",2009,"The Role of Golf Courses in Biodiversity Conservation and Ecosystem Management","Ecosystems","12"," 2 ","191-206"
"76252","Bagniewska, J. M., Hart, T., Harrington, L. A. and Macdonald, D. W.",2013,"Hidden Markov analysis describes dive patterns in semiaquatic animals","Behavioral Ecology","24"," 3 ","659-667"
"72024","Taylor, C. H., Gilbert, F. and Reader, T.",2013,"Distance transform: a tool for the study of animal colour patterns","Methods in Ecology and Evolution","4"," 8 ","771-781"
"77505","Martin, A. M., Festa-Bianchet, M., Coltman, D. W. and Pelletier, F.",2014,"Sexually antagonistic association between paternal phenotype and offspring viability reinforces total selection on a sexually selected trait","Biology Letters","10"," 2 ",""
"72375","Senior, K.",2013,"EU Common Fisheries Policy in deep water around Scotland","Frontiers in Ecology and the Environment","11"," 1 ","8-8"
"54645","Pelley, J.",2009,"Climate-cooling algae","Frontiers in Ecology and the Environment","7"," 2 ","56-56"
"39327","Morris, D. W.",2005,"On the roles of time, space and habitat in a boreal small mammal assemblage: predictably stochastic assembly","Oikos","109","2","223-238"
"52192","Fritz, O., Gustafsson, L. and Larsson, K.",2008,"Does forest continuity matter in conservation? A study of epiphytic lichens and bryophytes in beech forests of southern Sweden","Biological Conservation","141"," 3 ","655-668"
"47531","Karrenberg, S., Lexer, C. and Rieseberg, L. H.",2007,"Reconstructing the history of selection during homoploid hybrid speciation","American Naturalist","169"," 6 ","725-737"
"47013","McPherson, J. M. and Jetz, W.",2007,"Type and spatial structure of distribution data and the perceived determinants of geographical gradients in ecology: the species richness of African birds","Global Ecology and Biogeography","16"," 5 ","657-667"
"35717","O'Grady, J. J., Reed, D. H., Brook, B. W. and Frankham, R.",2004,"What are the best correlates of predicted extinction risk?","Biological Conservation","118","4","513-520"
"44574","de Oliveira, L. R., Arias-Schreiber, M., Meyer, D. and Morgante, J. S.",2006,"Effective population size in a bottlenecked fur seal population","Biological Conservation","131","4","505-509"
"60068","Kennedy, C. M., Marra, P. P., Fagan, W. F. and Neel, M. C.",2010,"Landscape matrix and species traits mediate responses of Neotropical resident birds to forest fragmentation in Jamaica","Ecological Monographs","80"," 4 ","651-669"
"48482","Dor, R., Kedar, H., Winkler, D. W. and Lotem, A.",2007,"Begging in the absence of parents: a ""quick on the trigger"" strategy to minimize costly misses","Behavioral Ecology","18"," 1 ","97-102"
"75114","Evans, S. E. and Burke, I. C.",2013,"Carbon and Nitrogen Decoupling Under an 11-Year Drought in the Shortgrass Steppe (vol 16, pg 20, 2013)","Ecosystems","16"," 4 ","704-705"
"35102","Simberloff, D.",2004,"Invasion biology. Critique of a pseudoscience","Ecological Economics","48","3","360-362"
"45504","Wessels, K. J., Prince, S. D., Carroll, M. and Malherbe, J.",2007,"Relevance of rangeland degradation in semiarid northeastern South Africa to the nonequilibrium theory","Ecological Applications","17","3","815-827"
"36336","Kneitel, J. M. and Chase, J. M.",2004,"Trade-offs in community ecology: linking spatial scales and species coexistence","Ecology Letters","7","1","69-80"
"41622","Williams, R., Lusseau, D. and Hammond, P. S.",2006,"Estimating relative energetic costs of human disturbance to killer whales (Orcinus orca)","Biological Conservation","133","3","301-311"
"60136","Jorge, P. E., Marques, P. A. M. and Phillips, J. B.",2010,"Activational effects of odours on avian navigation","Proceedings of the Royal Society B-Biological Sciences","277"," 1678 ","45-49"
"64661","Jensen, E. L., Dill, L. M. and Cahill, J. F.",2011,"Applying Behavioral-Ecological Theory to Plant Defense: Light-Dependent Movement in Mimosa pudica Suggests a Trade-Off between Predation Risk and Energetic Reward","American Naturalist","177"," 3 ","377-381"
"46576","Pfeifer-Meister, L. and Bridgham, S. D.",2007,"Seasonal and spatial controls over nutrient cycling in a pacific Northwest prairie","Ecosystems","10"," 8 ","1250-1260"
"35340","Rohrman, D. F.",2004,"The nature of politics and the politics of nature","Frontiers in Ecology and the Environment","2","7","385-385"
"35362","Robinson, W. D., Angehr, G. R., Robinson, T. R., Petit, L. J., Petit, D. R. and Brawn, J. D.",2004,"Distribution of bird diversity in a vulnerable neotropical landscape","Conservation Biology","18","2","510-518"
"38971","Powell, M., Accad, A. and Shapcott, A.",2005,"Geographic information system (GIS) predictions of past, present habitat distribution and areas for re-introduction of the endangered subtropical rainforest shrub Triunia robusta (Proteaceae) from south-east Queensland Australia","Biological Conservation","123","2","165-175"
"73210","Nehrke, G., Keul, N., Langer, G., de Nooijer, L. J., Bijma, J. and Meibom, A.",2013,"A new model for biomineralization and trace-element signatures of Foraminifera tests","Biogeosciences","10"," 10 ","6759-6767"
"68038","Poisot, T., Canard, E., Mouquet, N. and Hochberg, M. E.",2012,"A comparative study of ecological specialization estimators","Methods in Ecology and Evolution","3"," 3 ","537-544"
"41269","Beeri, O., Phillips, R., Carson, P. and Liebig, M.",2005,"Alternate satellite models for estimation of sugar beet residue nitrogen credit","Agriculture Ecosystems & Environment","107","1","21-35"
"51250","Lind, M. I., Persbo, F. and Johansson, F.",2008,"Pool desiccation and developmental thresholds in the common frog, Rana temporaria","Proceedings of the Royal Society B-Biological Sciences","275"," 1638 ","1073-1080"
"72257","Smith, A. G., McAlpine, C. A., Rhodes, J. R., Lunney, D., Seabrook, L. and Baxter, G.",2013,"Out on a limb: habitat use of a specialist folivore, the koala, at the edge of its range in a modified semi-arid landscape","Landscape Ecology","28"," 3 ","415-426"
"70802","Broennimann, O., Fitzpatrick, M. C., Pearman, P. B., Petitpierre, B., Pellissier, L., Yoccoz, N. G., Thuiller, W., Fortin, M. J., Randin, C., Zimmermann, N. E., Graham, C. H. and Guisan, A.",2012,"Measuring ecological niche overlap from occurrence and spatial environmental data","Global Ecology and Biogeography","21"," 4 ","481-497"
"70122","Evans, K. L., Newton, J., Gaston, K. J., Sharp, S. P., McGowan, A. and Hatchwell, B. J.",2012,"Colonisation of urban environments is associated with reduced migratory behaviour, facilitating divergence from ancestral populations","Oikos","121"," 4 ","634-640"
"64966","Hanzlik, K. and Gerowitt, B.",2011,"The importance of climate, site and management on weed vegetation in oilseed rape in Germany","Agriculture Ecosystems & Environment","141"," 3-4 ","323-331"
"72512","Sanchez-Cuervo, A. M. and Aide, T. M.",2013,"Consequences of the Armed Conflict, Forced Human Displacement, and Land Abandonment on Forest Cover Change in Colombia: A Multi-scaled Analysis","Ecosystems","16"," 6 ","1052-1070"
"37038","Ellison, K.",2004,"A high price for fish","Frontiers in Ecology and the Environment","2","7","392-392"
"51613","Jones, F. A. and Comita, L. S.",2008,"Neighbourhood density and genetic relatedness interact to determine fruit set and abortion rates in a continuous tropical tree population","Proceedings of the Royal Society B-Biological Sciences","275"," 1652 ","2759-2767"
"62397","Vogel, K. J. and Moran, N. A.",2011,"Sources of variation in dietary requirements in an obligate nutritional symbiosis","Proceedings of the Royal Society B-Biological Sciences","278"," 1702 ","115-121"
"64413","Kristiansen, T., Svenning, J. C., Pedersen, D., Eiserhardt, W. L., Grandez, C. and Balslev, H.",2011,"Local and regional palm (Arecaceae) species richness patterns and their cross-scale determinants in the western Amazon","Journal of Ecology","99"," 4 ","1001-1015"
"76505","Yeakel, J. D., Moore, J. W., Guimaraes, P. R. and de Aguiar, M. A. M.",2014,"Synchronisation and stability in river metapopulation networks","Ecology Letters","17"," 3 ","273-283"
"63334","Primack, R. B. and Drayton, B.",2011,"Editorial: An Important Review of Plant Reintroductions","Biological Conservation","144"," 2 ","666-666"
"75933","Boughton, D. A. and Pike, A. S.",2013,"Floodplain Rehabilitation as a Hedge against Hydroclimatic Uncertainty in a Migration Corridor of Threatened Steelhead","Conservation Biology","27"," 6 ","1158-1168"
"55262","Managi, S. and Kaneko, S.",2009,"Environmental performance and returns to pollution abatement in China","Ecological Economics","68"," 6 ","1643-1651"
"72046","Tagirov, M. and Rutkowska, J.",2013,"Chimeric embryosupotential mechanism of avian offspring sex manipulation","Behavioral Ecology","24"," 4 ","802-805"
"57739","Yang, X., Shang, Q., Wu, P., Liu, J., Shen, Q., Guo, S. and Xiong, Z.",2010,"Methane emissions from double rice agriculture under long-term fertilizing systems in Hunan, China","Agriculture Ecosystems & Environment","137"," 3-4 ","308-316"
"51417","Kronforst, M. R. and Gilbert, L. E.",2008,"The population genetics of mimetic diversity in Heliconius butterflies","Proceedings of the Royal Society B-Biological Sciences","275"," 1634 ","493-500"
"36023","Martin, T. A. and Jokela, E. J.",2004,"Developmental patterns and nutrition impact radiation use efficiency components in southern pine stands","Ecological Applications","14","6","1839-1854"
"69646","Hatala, J. A., Detto, M., Sonnentag, O., Deverel, S. J., Verfaillie, J. and Baldocchi, D. D.",2012,"Greenhouse gas (CO2, CH4, H2O) fluxes from drained and flooded agricultural peatlands in the Sacramento-San Joaquin Delta","Agriculture Ecosystems & Environment","150"," ","1-18"
"65483","Falk, K. J., Nol, E. and Burke, D. M.",2011,"Weak effect of edges on avian nesting success in fragmented and forested landscapes in Ontario, Canada","Landscape Ecology","26"," 2 ","239-251"
"77329","Narins, P. M. and Meenderink, S. W. F.",2014,"Climate change and frog calls: long-term correlations along a tropical altitudinal gradient","Proceedings of the Royal Society B-Biological Sciences","281"," 1783 ",""
"72948","Perez-Rodriguez, A., Fernandez-Gonzalez, S., de la Hera, I. and Perez-Tris, J.",2013,"Finding the appropriate variables to model the distribution of vector-borne parasites with different environmental preferences: climate is not enough","Global Change Biology","19"," 11 ","3245-3253"
"69615","Heffernan, J. B., Albertin, A. R., Fork, M. L., Katz, B. G. and Cohen, M. J.",2012,"Denitrification and inference of nitrogen sources in the karstic Floridan Aquifer","Biogeosciences","9"," 5 ","1671-1690"
"46080","Shutt, K., MacLarnon, A., Heistermann, M. and Semple, S.",2007,"Grooming in Barbary macaques: better to give than to receive?","Biology Letters","3","3","231-233"
"53170","Bar Massada, A., Gabay, O., Perevolotsky, A. and Carmel, Y.",2008,"Quantifying the effect of grazing and shrub-clearing on small scale spatial pattern of vegetation","Landscape Ecology","23"," 3 ","327-339"
"51578","Kadoya, T., Suda, S. I., Tsubaki, Y. and Washitani, I.",2008,"The sensitivity of dragonflies to landscape structure differs between life-history groups","Landscape Ecology","23"," 2 ","149-158"
"58994","Pilliod, D. S., Hossack, B. R., Bahls, P. F., Bull, E. L., Corn, P. S., Hokit, G., Maxell, B. A., Munger, J. C. and Wyrick, A.",2010,"Non-native salmonids affect amphibian occupancy at multiple spatial scales","Diversity and Distributions","16"," 6 ","959-974"
"52057","Gonzalez-Martinez, A. C. and Schandl, H.",2008,"The biophysical perspective of a middle income economy: Material flows in Mexico","Ecological Economics","68"," 1-2 ","317-327"
"37707","Bazin, D., Ballet, J. and Touahri, D.",2004,"Environmental responsibility versus taxation","Ecological Economics","49","2","129-134"
"40576","Faber, M., Frank, K., Klauer, B., Manstetten, R., Schiller, J. and Wissel, C.",2005,"On the foundation of a general theory of stocks","Ecological Economics","55","2","155-172"
"40542","Fels, D.",2005,"The effect of food on microparasite transmission in the waterflea Daphnia magna","Oikos","109","2","360-366"
"51235","Linkie, M., Smith, R. J., Zhu, Y., Martyr, D. J., Suedmeyer, B., Pramono, J. and Leader-Williams, N.",2008,"Evaluating biodiversity conservation around a large Sumatran protected area","Conservation Biology","22"," 3 ","683-690"
"48555","Deaner, R. O., Shepherd, S. V. and Platt, M. L.",2007,"Familiarity accentuates gaze cuing in women but not men","Biology Letters","3"," 1 ","64-67"
"74479","Herrero, A., Castro, J., Zamora, R., Delgado-Huertas, A. and Querejeta, J. I.",2013,"Growth and stable isotope signals associated with drought-related mortality in saplings of two coexisting pine species","Oecologia","173"," 4 ","1613-1624"
"40120","Herben, T., Suda, J. and Munclinger, P.",2005,"The ghost of hybridization past: niche pre-emption is not the only explanation of apparent monophyly in island endemics","Journal of Ecology","93","3","572-575"
"42394","Roura-Pascual, N., Suarez, A. V., McNyset, K., Gomez, C., Pons, P., Touyama, Y., Wild, A. L., Gascon, F. and Peterson, A. T.",2006,"Niche differentiation and fine-scale projections for Argentine ants based on remotely sensed data","Ecological Applications","16","5","1832-1841"
"40470","Fox, J. and Nino-Murcia, A.",2005,"Status of species conservation banking in the United States","Conservation Biology","19","4","996-1007"
"38550","Shine, R. and Thomas, J.",2005,"Do lizards and snakes really differ in their ability to take large prey? A study of relative prey mass and feeding tactics in lizards","Oecologia","144","3","492-498"
"35213","Schaefer, H. M. and Schmidt, V.",2004,"Detectability and content as opposing signal characteristics in fruits","Proceedings of the Royal Society B-Biological Sciences","271"," ","S370-S373"
"55847","Jabot, F. and Chave, J.",2009,"Inferring the parameters of the neutral theory of biodiversity using phylogenetic information and implications for tropical forests","Ecology Letters","12"," 3 ","239-248"
"36136","Lomolino, M. V. and Perault, D. R.",2004,"Geographic gradients of deforestation and mammalian communities in a fragmented, temperate rain forest landscape","Global Ecology and Biogeography","13","1","55-64"
"53780","Turner, M. M. and Henry, H. A. L.",2009,"Interactive effects of warming and increased nitrogen deposition on 15N tracer retention in a temperate old field: seasonal trends","Global Change Biology","15"," 12 ","2885-2893"
"65840","Crossman, N. D., Bryan, B. A. and Summers, D. M.",2011,"Carbon Payments and Low-Cost Conservation","Conservation Biology","25"," 4 ","835-845"
"78074","Golubski, A. J., O'Connell, N. S., Schwartz, J. A. and Ellermeyer, S. F.",2014,"A 'crying wolf' game of interspecific kleptoparasitic mutualism","Biology Letters","10"," 3 ",""
"64600","Jung, J. Y., Lal, R., Jastrow, J. D. and Tyler, D. D.",2011,"Nitrogenous fertilizer effects on soil structural properties under switchgrass","Agriculture Ecosystems & Environment","141"," 1-2 ","215-220"
"50639","Pemberton, J. M.",2008,"Wild pedigrees: the way forward","Proceedings of the Royal Society B-Biological Sciences","275"," 1635 ","613-621"
"77260","Olson, L. E., Sauder, J. D., Albrecht, N. M., Vinkey, R. S., Cushman, S. A. and Schwartz, M. K.",2014,"Modeling the effects of dispersal and patch size on predicted fisher (Pekania [Martes] pennanti) distribution in the US Rocky Mountains","Biological Conservation","169"," ","89-98"
"70845","Bradley, B. A., Blumenthal, D. M., Early, R., Grosholz, E. D., Lawler, J. J., Miller, L. P., Sorte, C. J. B., D'Antonio, C. M., Diez, J. M., Dukes, J. S., Ibanez, I. and Olden, J. D.",2012,"Global change, global trade, and the next wave of plant invasions","Frontiers in Ecology and the Environment","10"," 1 ","20-28"
"59362","Moore, J. W., Ruge, D., Wenke, D., Rothwell, J. and Haggard, P.",2010,"Disrupting the experience of control in the human brain: pre-supplementary motor area contributes to the sense of agency","Proceedings of the Royal Society B-Biological Sciences","277"," 1693 ","2503-2509"
"36478","Jarvis, A. J., Stauch, V. J., Schulz, K. and Young, P. C.",2004,"The seasonal temperature dependency of photosynthesis and respiration in two deciduous forests","Global Change Biology","10","6","939-950"
"71388","Zhou, D., Zhao, S. Q., Liu, S. and Oeding, J.",2013,"A meta-analysis on the impacts of partial cutting on forest structure and carbon storage","Biogeosciences","10"," 6 ","3691-3703"
"75480","Coverdale, T. C., Bertness, M. D. and Altieri, A. H.",2013,"Regional Ontogeny of New England Salt Marsh Die-Off","Conservation Biology","27"," 5 ","1041-1048"
"58990","Pimentel, D.",2010,"Population and invasives - a response to Meyerson (vol 8, pg 66, 2010)","Frontiers in Ecology and the Environment","8"," 3 ","123-123"
"71468","Yan, C., Stenseth, N. C., Krebs, C. J. and Zhang, Z. B.",2013,"Linking climate change to population cycles of hares and lynx","Global Change Biology","19"," 11 ","3263-3271"
"40554","Farmer, M. C.",2005,"Environmental consequences of social security reform: a second best threat to public conservation","Ecological Economics","53","2","191-209"
"75200","Dutta, T., Sharma, S., Maldonado, J. E., Wood, T. C., Panwar, H. S. and Seidensticker, J.",2013,"Fine-scale population genetic structure in a wide-ranging carnivore, the leopard (Panthera pardus fusca) in central India","Diversity and Distributions","19"," 7 ","760-771"
"51195","Lourival, R., Caleman, S. M. D., Villar, G. I. M., Ribeiro, A. R. and Elkin, C.",2008,"Getting fourteen for the price of one! Understanding the factors that influence land value and how they affect biodiversity conservation in central Brazil","Ecological Economics","67"," 1 ","20-31"
"49086","Bennett, E. L., Blencowe, E., Brandon, K., Brown, D., Burn, R. W., Cowlishaw, G., Davies, G., Dublin, H., Fa, J. E., Milner-Gulland, E. J., Robinson, J. G., Rowcliffe, J. M., Underwood, F. M. and Wilkie, D. S.",2007,"Hunting for consensus: Reconciling bushmeat harvest, conservation, and development policy in west and central Africa","Conservation Biology","21"," 3 ","884-887"
"44025","Gupta, N. S., Michels, R., Briggs, D. E. G., Evershed, R. P. and Pancost, R. D.",2006,"The organic preservation of fossil arthropods: an experimental study","Proceedings of the Royal Society B-Biological Sciences","273","1602","2777-2783"
"56016","Hershner, C. and Havens, K.",2009,"Ecosystem Services and Management of Invasive Species in a Changing System: Response to Martin and Blossey","Conservation Biology","23"," 2 ","497-498"
"56910","Coleman, E. A. and Steed, B. C.",2009,"Monitoring and sanctioning in the commons: An application to forestry","Ecological Economics","68"," 7 ","2106-2113"
"67470","Singh, S. J., Krausmann, F., Gingrich, S., Haberl, H., Erb, K. H., Lanz, P., Martinez-Alier, J. and Temper, L.",2012,"India's biophysical economy, 1961-2008. Sustainability in a national and global context","Ecological Economics","76"," ","60-69"
"55614","Kock, D., Engels, S., Fritsche, C. and Sauer, K. P.",2009,"Sexual coercion in Panorpa scorpionflies?-The function of the notal organ reconsidered","Behavioral Ecology","20"," 3 ","639-643"
"59308","Muller, M. E. H., Brenning, A., Verch, G., Koszinski, S. and Sommer, M.",2010,"Multifactorial spatial analysis of mycotoxin contamination of winter wheat at the field and landscape scale","Agriculture Ecosystems & Environment","139"," 1-2 ","245-254"
"68070","Philpott, S. M. and Bichier, P.",2012,"Effects of shade tree removal on birds in coffee agroecosystems in Chiapas, Mexico","Agriculture Ecosystems & Environment","149"," ","171-180"
"67151","Torregrossa, A. M., Azzara, A. V. and Dearing, M. D.",2012,"Testing the diet-breadth trade-off hypothesis: differential regulation of novel plant secondary compounds by a specialist and a generalist herbivore","Oecologia","168"," 3 ","711-718"
"77525","Mann, P. J., Sobczak, W. V., Larue, M. M., Bulygina, E., Davydova, A., Vonk, J. E., Schade, J., Davydov, S., Zimov, N., Holmes, R. M. and Spencer, R. G. M.",2014,"Evidence for key enzymatic controls on metabolism of Arctic river organic matter","Global Change Biology","20"," 4 ","1089-1100"
"58648","Sanchez-Jardon, L., Acosta, B., del Pozo, A., Casado, M. A., Ovalle, C., Elizalde, H. F., Hepp, C. and de Miguel, J. M.",2010,"Grassland productivity and diversity on a tree cover gradient in Nothofagus pumilio in NW Patagonia","Agriculture Ecosystems & Environment","137"," 1-2 ","213-218"
"77553","Lucchini, P., Quilliam, R. S., DeLuca, T. H., Vamerali, T. and Jones, D. L.",2014,"Does biochar application alter heavy metal dynamics in agricultural soil?","Agriculture Ecosystems & Environment","184"," ","149-157"
"46424","Read, A. J.",2007,"Do circle hooks reduce the mortality of sea turtles in pelagic longlines? A review of recent experiments","Biological Conservation","135"," 2 ","155-169"
"38806","Rodriguez-Prieto, I. and Fernandez-Juricic, E.",2005,"Effects of direct human disturbance on the endemic Iberian frog Rana iberica at individual and population levels","Biological Conservation","123","1","01-Sep"
"47869","He, F. L.",2007,"Tibet: holy place, not ""Western Storehouse""'","Frontiers in Ecology and the Environment","5"," 3 ","122-122"
"59520","McCurry-Schmidt, M.",2010,"Casinos gamble on green programs","Frontiers in Ecology and the Environment","8"," 8 ","399-399"
"48340","Evrard, O., Persoons, E., Vandaele, K. and van Wesemael, B.",2007,"Effectiveness of erosion mitigation measures to prevent muddy floods: A case study in the Belgian loam belt","Agriculture Ecosystems & Environment","118"," 1-4 ","149-158"
"50712","Page, B. D. and Mitchell, M. J.",2008,"Influences of a calcium gradient on soil inorganic nitrogen in the Adirondack Mountains, New York","Ecological Applications","18"," 7 ","1604-1614"
"65081","Gray, D. K. and Arnott, S. E.",2011,"Does dispersal limitation impact the recovery of zooplankton communities damaged by a regional stressor?","Ecological Applications","21"," 4 ","1241-1256"
"67531","Shackell, N. L., Fisher, J. A. D., Frank, K. T. and Lawton, P.",2012,"Spatial scale of similarity as an indicator of metacommunity stability in exploited marine systems","Ecological Applications","22"," 1 ","336-348"
"72319","Shwartz, A., Muratet, A., Simon, L. and Julliard, R.",2013,"Local and management variables outweigh landscape effects in enhancing the diversity of different taxa in a big metropolis","Biological Conservation","157"," ","285-292"
"54717","Page, S., Hoscilo, A., Wosten, H., Jauhiainen, J., Silvius, M., Rieley, J., Ritzema, H., Tansey, K., Graham, L., Vasander, H. and Limin, S.",2009,"Restoration Ecology of Lowland Tropical Peatlands in Southeast Asia: Current Knowledge and Future Research Directions","Ecosystems","12"," 6 ","888-905"
"34680","Whitfield, J.",2004,"Counting species - making choices","Frontiers in Ecology and the Environment","2","7","342-342"
"46983","Menning, K. M., Battles, J. J. and Benning, T. L.",2007,"Quantifying change in distributions: a new departure index that detects, measures and describes change in distributions from population structures, size-classes and other ordered data","Oecologia","154"," 1 ","75-84"
"62827","Smith, V. S., Ford, T., Johnson, K. P., Johnson, P. C. D., Yoshizawa, K. and Light, J. E.",2011,"Multiple lineages of lice pass through the K-Pg boundary","Biology Letters","7"," 5 ","782-785"
