"","Author","Year","Title","Journal","Volume","Issue","Pages"
"75931","Boulanger, Y., Gauthier, S., Gray, D. R., Le Goff, H., Lefort, P. and Morissette, J.",2013,"Fire regime zonation under current and future climate over eastern Canada","Ecological Applications","23"," 4 ","904-923"
"14118","Trame, A. M., Coddington, A. J. and Paige, K. N.",1995,"Field and Genetic-Studies Testing Optimal Outcrossing in Agave Schottii, a Long-Lived Clonal Plant","Oecologia","104","1","93-100"
"23736","Bohannan, B. J. M. and Lenski, R. E.",1999,"Effect of prey heterogeneity on the response of a model food chain to resource enrichment","American Naturalist","153","1","73-82"
"51764","Horton, G. E. and Letcher, B. H.",2008,"Movement patterns and study area boundaries: influences on survival estimation in capture-mark-recapture studies","Oikos","117"," 8 ","1131-1142"
"29275","Shivji, M., Clarke, S., Pank, M., Natanson, L., Kohler, N. and Stanhope, M.",2002,"Genetic identification of pelagic shark body parts for conservation and trade monitoring","Conservation Biology","16","4","1036-1047"
"51293","Leland Russell, F. and Roy, A.",2008,"Spatial variation in seed limitation of plant species richness and population sizes in floodplain tallgrass prairie","Oecologia","158"," 3 ","569-578"
"13090","Marshall, J. D., Dawson, T. E. and Ehleringer, J. R.",1994,"Integrated Nitrogen, Carbon and Water Relations of a Xylem-Tapping Mistletoe Following Nitrogen-Fertilization of the Host","Oecologia","100","4","430-438"
"9399","Bij De Vaate, A.",1991,"Distribution and Aspects of Population-Dynamics of the Zebra Mussel, Dreissena-Polymorpha (Pallas, 1771), in the Lake Ijsselmeer Area (the Netherlands)","Oecologia","86","1","40-50"
"14039","Wells, R. T. and Tedford, R. H.",1995,"Sthenurus (Macropodidae, Marsupialia) from the Pleistocene of Lake Callabonna, South-Australia","Bulletin of the American Museum of Natural History"," ","225","1-111"
"75873","Brooker, R., Kikvidze, Z., Kunstler, G., Liancourt, P. and Seifan, M.",2013,"The concept and measurement of importance: a comment on Rees et al. 2012","Journal of Ecology","101"," 6 ","1369-1378"
"25203","Kong, W. S.",2000,"Vegetational history of the Korean Peninsula","Global Ecology and Biogeography","9","5","391-402"
"35966","McKenzie, D., Gedalof, Z., Peterson, D. L. and Mote, P.",2004,"Climatic change, wildfire, and conservation","Conservation Biology","18","4","890-902"
"73710","Logan, M. L., Huynh, R. K., Precious, R. A. and Calsbeek, R. G.",2013,"The impact of climate change measured at relevant spatial scales: new hope for tropical lizards","Global Change Biology","19"," 10 ","3093-3102"
"17850","Steele, M. A.",1997,"Population regulation by post-settlement mortality in two temperate reef fishes","Oecologia","112","1","64-74"
"19652","Van Jaarsveld, A. S., Ferguson, J. W. H. and Bredenkamp, G. J.",1998,"The Groenvaly grassland fragmentation experiment: Design and initiation","Agriculture Ecosystems & Environment","68"," 1-2 ","139-150"
"74779","Goetz, R. U., Hritonenko, N., Ruben, M., Xabadia, A. and Yatsenko, Y.",2013,"Forest management for timber and carbon sequestration in the presence of climate change: The case of Pinus Sylvestris","Ecological Economics","88"," ","86-96"
"72985","Pearson, L. J.",2013,"In search of resilient and sustainable cities: Prefatory remarks","Ecological Economics","86"," ","222-223"
"49468","Wisz, M. S., Hijmans, R. J., Li, J., Peterson, A. T., Graham, C. H., Guisan, A. and Distribut, N. P. S.",2008,"Effects of sample size on the performance of species distribution models","Diversity and Distributions","14"," 5 ","763-773"
"52433","Dunham, A. E., Erhart, E. M., Overdorff, D. J. and Wright, P. C.",2008,"Evaluating effects of deforestation, hunting, and El Nino events on a threatened lemur","Biological Conservation","141"," 1 ","287-297"
"51665","Janssen, R. H. H., Meinders, M. B. J., van Nes, E. H. and Scheffer, M.",2008,"Microscale vegetation-soil feedback boosts hysteresis in a regional vegetation-climate system","Global Change Biology","14"," 5 ","1104-1112"
"35061","Soukup, M.",2004,"A careerist's perspective on ""supporting basic ecological research in US National Parks""","Ecological Applications","14","1","14-15"
"34016","Cools, N., De Pauw, E. and Deckers, J.",2003,"Towards an integration of conventional land evaluation methods and farmers' soil suitability assessment: A case study in northwestern Syria","Agriculture Ecosystems & Environment","95","1","327-342"
"34353","Berg, T. B.",2003,"Catechin content and consumption ratio of the collared lemming","Oecologia","135","2","242-249"
"67087","van Asselen, S. and Verburg, P. H.",2012,"A Land System representation for global assessments and land-use modeling","Global Change Biology","18"," 10 ","3125-3148"
"36173","Liebhold, A., Sork, V., Peltonen, M., Koenig, W., Bjornstad, O. N., Westfall, R., Elkinton, J. and Knops, J. M. H.",2004,"Within-population spatial synchrony in mast seeding of North American oaks","Oikos","104","1","156-164"
"12743","Salomonson, A., Ohlson, M. and Ericson, L.",1994,"Meristem Activity and Biomass Production as Response Mechanisms in Two Forest Herbs","Oecologia","100"," 1-2 ","29-37"
"56424","Franz, R., Hummel, J., Kienzle, E., Kolle, P., Gunga, H. C. and Clauss, M.",2009,"Allometry of visceral organs in living amniotes and its implications for sauropod dinosaurs","Proceedings of the Royal Society B-Biological Sciences","276"," 1662 ","1731-1736"
"66998","Vezilier, J., Nicot, A., Gandon, S. and Rivero, A.",2012,"Plasmodium infection decreases fecundity and increases survival of mosquitoes","Proceedings of the Royal Society B-Biological Sciences","279"," 1744 ","4033-4041"
"67159","Tolon, V., Martin, J., Dray, S., Loison, A., Fischer, C. and Baubet, E.",2012,"Predator-prey spatial game as a tool to understand the effects of protected areas on harvester-wildlife interactions","Ecological Applications","22"," 2 ","648-657"
"16532","Maguire, E. A., Frackowiak, R. S. J. and Frith, C. D.",1996,"Learning to find your way: A role for the human hippocampal formation","Proceedings of the Royal Society B-Biological Sciences","263","1377","1745-1750"
"17793","Taylor, A. D.",1997,"Density-dependent parasitoid recruitment per parasitized host: Effects on parasitoid-host dynamics","American Naturalist","149","5","989-1000"
"25281","Kean, J. M. and Barlow, N. D.",2000,"Effects of dispersal on local population increase","Ecology Letters","3","6","479-482"
"33729","Fernandez, N., Delibes, M., Palomares, F. and Mladenoff, D. J.",2003,"Identifying breeding habitat for the Iberian lynx: Inferences from a fine-scale spatial analysis","Ecological Applications","13","5","1310-1324"
"63435","Pfeifer, E. M., Hicke, J. A. and Meddens, A. J. H.",2011,"Observations and modeling of aboveground tree carbon stocks and fluxes following a bark beetle outbreak in the western United States","Global Change Biology","17"," 1 ","339-350"
"74489","Hercos, A. P., Sobansky, M., Queiroz, H. L. and Magurran, A. E.",2013,"Local and regional rarity in a diverse tropical fish assemblage","Proceedings of the Royal Society B-Biological Sciences","280"," 1751 ",""
"7499","Manire, C. A. and Gruber, S. H.",1990,"Many Sharks May Be Headed toward Extinction","Conservation Biology","4","1","10-Nov"
"70377","de Kroon, H., Hendriks, M., van Ruijven, J., Ravenek, J., Padilla, F. M., Jongejans, E., Visser, E. J. W. and Mommer, L.",2012,"Root responses to nutrients and soil biota: drivers of species coexistence and ecosystem productivity","Journal of Ecology","100"," 1 ","6-15"
"12603","Taylor, P. D. and Crespi, B. J.",1994,"Evolutionarily Stable Strategy Sex-Ratios When Correlates of Relatedness Can Be Assessed","American Naturalist","143","2","297-316"
"26353","Alexander, R. R.",2000,"Modelling species extinction: the case for non-consumptive values","Ecological Economics","35","2","259-269"
"42084","Srivastava, D. S.",2006,"Habitat structure, trophic structure and ecosystem function: interactive effects in a bromeliad-insect community","Oecologia","149","3","493-504"
"5092","Svensson, G.",1988,"Fossil Plant-Communities and Regeneration Patterns on a Raised Bog in South Sweden","Journal of Ecology","76","1","41-59"
"37165","Dendoncker, N., Van Wesemael, B., Rounsevell, M. D. A., Roelandt, C. and Lettens, S.",2004,"Belgium's CO2 mitigation potential under improved cropland management","Agriculture Ecosystems & Environment","103","1","101-116"
"14964","Hesthagen, T., Hindar, K., Jonsson, B., Ousdal, J. O. and Holthe, H.",1995,"Effects of Acidification on Normal and Dwarf Arctic Charr Salvelinus-Alpinus (L) in a Norwegian Lake","Biological Conservation","74","2","115-123"
"3159","Burger, J.",1985,"Factors Affecting Bird Strikes on Aircraft at a Coastal Airport","Biological Conservation","33","1","Jan-28"
"25509","Haskell, D. G.",2000,"Effects of forest roads on macroinvertebrate soil fauna of the Southern Appalachian mountains","Conservation Biology","14","1","57-63"
"16789","Izraylevich, S. and Gerson, U.",1996,"Sex allocation by a mite parasitic on insects: Local mate competition, host quality and operational sex ratio","Oecologia","108","4","676-682"
"56218","Grande, J. M., Serrano, D., Tavecchia, G., Carrete, M., Ceballos, O., Diaz-Delgado, R., Tella, J. L. and Donazar, J. A.",2009,"Survival in a long-lived territorial migrant: effects of life-history traits and ecological conditions in wintering and breeding areas","Oikos","118"," 4 ","580-590"
"17879","Smythies, J.",1997,"The biochemical basis of synaptic plasticity and neurocomputation: A new theory","Proceedings of the Royal Society B-Biological Sciences","264","1381","575-579"
"40778","DeBruine, L. M.",2005,"Trustworthy but not lust-worthy: context-specific effects of facial resemblance","Proceedings of the Royal Society B-Biological Sciences","272","1566","919-922"
"73401","Metlen, K. L., Aschehoug, E. T. and Callaway, R. M.",2013,"Competitive outcomes between two exotic invaders are modified by direct and indirect effects of a native conifer","Oikos","122"," 4 ","632-640"
"27920","Heaney, L. R., Lomolino, M. V. and Whittaker, R. J.",2001,"Frontispiece: Diversity patterns of small mammals along elevational gradients","Global Ecology and Biogeography","10","1","01-Jan"
"18237","Neldner, V. J., Fensham, R. J., Clarkson, J. R. and Stanton, J. P.",1997,"The natural grasslands of Cape York Peninsula, Australia. Description, distribution and conservation status","Biological Conservation","81"," 1-2 ","121-136"
"71048","Beheshti, A., Raiesi, F. and Golchin, A.",2012,"Soil properties, C fractions and their dynamics in land use conversion from native forests to croplands in northern Iran","Agriculture Ecosystems & Environment","148"," ","121-133"
"15290","Delisle, J. and Bouchard, A.",1995,"Male Larval Nutrition in Choristoneura-Rosaceana (Lepidoptera, Tortricidae) - an Important Factor in Reproductive Success","Oecologia","104","4","508-517"
"66339","Berg, A. and Hukkinen, J. I.",2011,"The paradox of growth critique: Narrative analysis of the Finnish sustainable consumption and production debate","Ecological Economics","72"," ","151-160"
"26173","Bouton, N.",2000,"Progressive invasion and allopatric speciation can also explain distribution patterns of rock-dwelling cichlids from southern Lake Victoria: a comment on Seehausen and van Alphen (1999)","Ecology Letters","3","3","166-169"
"77539","Mac Nally, R., Lada, H., Cunningham, S. C., Thomson, J. R. and Fleishman, E.",2014,"Climate-change-driven deterioration of the condition of floodplain forest and the future for the avifauna","Global Ecology and Biogeography","23"," 2 ","191-202"
"58160","Traill, L. W., Brook, B. W., Frankham, R. R. and Bradshaw, C. J. A.",2010,"Pragmatic population viability targets in a rapidly changing world","Biological Conservation","143"," 1 ","28-34"
"10326","Hobbs, R. J. and Huenneke, L. F.",1992,"Disturbance, Diversity, and Invasion - Implications for Conservations","Conservation Biology","6","3","324-337"
"77550","Lugtigheid, A. J., Wilcox, L. M., Allison, R. S. and Howard, I. P.",2014,"Vergence eye movements are not essential for stereoscopic depth","Proceedings of the Royal Society B-Biological Sciences","281"," 1776 ",""
"25576","Grogan, P., Bruns, T. D. and Chapin, F. S.",2000,"Fire effects on ecosystem nitrogen cycling in a Californian bishop pine forest","Oecologia","122","4","537-544"
"57760","Xu, J. and Wang, Q.",2010,"Mechanisms of last male precedence in a moth: sperm displacement at ejaculation and storage sites","Behavioral Ecology","21"," 4 ","714-721"
"72983","Pedersen, A. B. and Antonovics, J.",2013,"Anthelmintic treatment alters the parasite community in a wild mouse host","Biology Letters","9"," 4 ",""
"38253","Tullberg, B. S., Merilaita, S. and Wiklund, C.",2005,"Aposematism and crypsis combined as a result of distance dependence: functional versatility of the colour pattern in the swallowtail butterfly larva","Proceedings of the Royal Society B-Biological Sciences","272","1570","1315-1321"
"73132","O'connor, N. E. and Donohue, I.",2013,"Environmental context determines multi-trophic effects of consumer species loss","Global Change Biology","19"," 2 ","431-440"
"43650","Kanai, R. and Verstraten, F. A. J.",2006,"Attentional modulation of perceptual stabilization","Proceedings of the Royal Society B-Biological Sciences","273","1591","1217-1222"
"73899","Lawrence, J. D., Gramacy, R. B., Thomas, L. and Buckland, S. T.",2013,"The importance of prior choice in model selection: a density dependence example","Methods in Ecology and Evolution","4"," 1 ","25-33"
"27274","Mysterud, A., Perez-Barberia, F. J. and Gordon, I. J.",2001,"The effect of season, sex and feeding style on home range area versus body mass scaling in temperate ruminants (vol 172, pg 30, 2001)","Oecologia","128","2","303-303"
"2133","Hansson, L.",1984,"Predation as the Factor Causing Extended Low-Densities in Microtine Cycles","Oikos","43","2","255-256"
"52431","Durant, J. M., Hjermann, D. O., Sabarros, P. S. and Stenseth, N. C.",2008,"Northeast arctic cod population persistence in the Lofoten-Barents Sea system under fishing","Ecological Applications","18"," 3 ","662-669"
"65015","Haff, T. M. and Magrath, R. D.",2011,"Calling at a cost: elevated nestling calling attracts predators to active nests","Biology Letters","7"," 4 ","493-495"
"32284","Quist, M. C., Fay, P. A., Guy, C. S., Knapp, A. K. and Rubenstein, B. N.",2003,"Military training effects on terrestrial and aquatic communities on a grassland military installation","Ecological Applications","13","2","432-442"
"78302","Domenici, P., Wilson, A. D. M., Kurvers, R. H. J. M., Marras, S., Herbert-Read, J. E., Steffensen, J. F., Krause, S., Viblanc, P. E., Couillaud, P. and Krause, J.",2014,"How sailfish use their bills to capture schooling prey","Proceedings of the Royal Society B-Biological Sciences","281"," 1784 ",""
"11731","Johnson, L. S. and Albrecht, D. J.",1993,"Effects of Hematophagous Ectoparasites on Nestling House Wrens, Troglodytes-Aedon - Who Pays the Cost of Parasitism","Oikos","66","2","255-262"
"48742","Chown, S. L., Slabber, S., McGeoch, M. A., Janion, C. and Leinaas, H. P.",2007,"Phenotypic plasticity mediates climate change responses among invasive and indigenous arthropods","Proceedings of the Royal Society B-Biological Sciences","274"," 1625 ","2531-2537"
"19555","Wikramanayake, E. D., Dinerstein, E., Robinson, J. G., Karanth, U., Rabinowitz, A., Olson, D., Mathew, T., Hedao, P., Conner, M., Hemley, G. and Bolze, D.",1998,"An ecology-based method for defining priorities for large mammal conservation: The tiger as case study (vol 12, pg 865, 1998)","Conservation Biology","12","6","1427-1427"
"56933","Clarke, P. J. and Knox, K. J. E.",2009,"Trade-offs in resource allocation that favour resprouting affect the competitive ability of woody seedlings in grassy communities","Journal of Ecology","97"," 6 ","1374-1382"
"45372","Yeh, P. J., Hauber, M. E. and Price, T. D.",2007,"Alternative nesting behaviours following colonisation of a novel environment by a passerine bird","Oikos","116","9","1473-1480"
"78585","Brouder, S. M. and Gomez-Macpherson, H.",2014,"The impact of conservation agriculture on smallholder agricultural yields: A scoping review of the evidence","Agriculture Ecosystems & Environment","187"," ","11-32"
"78059","Goodwin, S. E. and Podos, J.",2014,"Team of rivals: alliance formation in territorial songbirds is predicted by vocal signal structure","Biology Letters","10"," 2 ",""
"35827","Mulder, C. P. H., Bazeley-White, E., Dimitrakopoulos, P. G., Hector, A., Scherer-Lorenzen, M. and Schmid, B.",2004,"Species evenness and productivity in experimental plant communities","Oikos","107","1","50-63"
"22315","Petranka, J. W.",1999,"Recovery of salamanders after clearcutting in the southern Appalachians: A critique of Ash's estimates","Conservation Biology","13","1","203-205"
