"","Author","Year","Title","Journal","Volume","Issue","Pages"
"56925","Clobert, J., Le Galliard, J. F., Cote, J., Meylan, S. and Massot, M.",2009,"Informed dispersal, heterogeneity in animal dispersal syndromes and the dynamics of spatially structured populations","Ecology Letters","12"," 3 ","197-209"
"70127","Etienne, R. S. and Haegeman, B.",2012,"A Conceptual and Statistical Framework for Adaptive Radiations with a Key Role for Diversity Dependence","American Naturalist","180"," 4 ","E75-E89"
"55601","Kominoski, J. S., Hoellein, T. J., Kelly, J. J. and Pringle, C. M.",2009,"Does mixing litter of different qualities alter stream microbial diversity and functioning on individual litter species?","Oikos","118"," 3 ","457-463"
"61357","Chiao, J. Y. and Blizinsky, K. D.",2010,"Culture-gene coevolution of individualism-collectivism and the serotonin transporter gene","Proceedings of the Royal Society B-Biological Sciences","277"," 1681 ","529-537"
"59422","Miller, E. and Coll, M.",2010,"Spatial distribution and deviations from the IFD when animals forage over large resource patches","Behavioral Ecology","21"," 5 ","927-935"
"46564","Piha, H., Luoto, M. and Merila, J.",2007,"Amphibian occurrence is influenced by current and historic landscape characteristics","Ecological Applications","17"," 8 ","2298-2309"
"52767","Cave, L. A. and Blompist, G. C.",2008,"Environmental policy in the European Union: Fostering the development of pollution havens?","Ecological Economics","65"," 2 ","253-261"
"78382","Crystal, J. D. and Alford, W. T.",2014,"Validation of a rodent model of source memory","Biology Letters","10"," 3 ",""
"69507","Holmes, G., Scholfield, K. and Brockington, D.",2012,"A Comparison of Global Conservation Prioritization Models with Spatial Spending Patterns of Conservation Nongovernmental Organizations","Conservation Biology","26"," 4 ","602-609"
"72785","Rajagopal, D. and Zilberman, D.",2013,"On market-mediated emissions and regulations on life cycle emissions","Ecological Economics","90"," ","77-84"
"35466","Pyne, S. J.",2004,"Pyromancy: Reading stories in the flames","Conservation Biology","18","4","874-877"
"48834","Cahill, J. R. A. and Matthysen, E.",2007,"Habitat use by two specialist birds in high-andean polylepis forests","Biological Conservation","140"," 1-2 ","62-69"
"45312","Agrawal, A. and Ostrom, E.",2006,"Political science and conservation biology: a dialog of the deaf","Conservation Biology","20","3","681-682"
"77829","Janecek, S. and Klimesova, J.",2014,"Carbohydrate storage in meadow plants and its depletion after disturbance: do roots and stem-derived organs differ in their roles?","Oecologia","175"," 1 ","51-61"
"60640","Gibbs, M., Saastamoinen, M., Coulon, A. and Stevens, V. M.",2010,"Organisms on the move: ecology and evolution of dispersal","Biology Letters","6"," 2 ","146-148"
"51158","Mack, M. C., Treseder, K. K., Manies, K. L., Harden, J. W., Schuur, E. A. G., Vogel, J. G., Randerson, J. T. and Chapin, F. S.",2008,"Recovery of aboveground plant biomass and productivity after fire in mesic and dry black spruce forests of interior alaska","Ecosystems","11"," 2 ","209-225"
"36673","Harris, G. M. and Pimm, S. L.",2004,"Bird species' tolerance of secondary forest habitats and its effects on extinction","Conservation Biology","18","6","1607-1616"
"75058","Fenner, N. and Freeman, C.",2013,"Carbon preservation in humic lakes; a hierarchical regulatory pathway","Global Change Biology","19"," 3 ","775-784"
"70833","Bratkic, A., Sturm, M., Faganeli, J. and Ogrinc, N.",2012,"Semi-annual carbon and nitrogen isotope variations in the water column of Lake Bled, NW Slovenia","Biogeosciences","9"," 1 ","1-11"
"70956","Bisrat, S. A., White, M. A., Beard, K. H. and Cutler, D. R.",2012,"Predicting the distribution potential of an invasive frog using remotely sensed data in Hawaii","Diversity and Distributions","18"," 7 ","648-660"
"77919","Hirano, T., Kusin, K., Limin, S. and Osaki, M.",2014,"Carbon dioxide emissions through oxidative peat decomposition on a burnt tropical peatland","Global Change Biology","20"," 2 ","555-565"
"45361","Zak, D. R., Holmes, W. E., Pregitzer, K. S., King, J. S., Ellsworth, D. S. and Kubiske, M. E.",2007,"Belowground competition and the response of developing forest communities to atmospheric CO2 and O-3","Global Change Biology","13","10","2230-2238"
"76888","Shen, S. F., Akcay, E. and Rubenstein, D. R.",2014,"Group Size and Social Conflict in Complex Societies","American Naturalist","183"," 2 ","301-310"
"63979","McGowan, S., Leavitt, P. R., Hall, R. I., Wolfe, B. B., Edwards, T. W. D., Karst-Riddoch, T. and Vardy, S. R.",2011,"Interdecadal declines in flood frequency increase primary production in lakes of a northern river delta","Global Change Biology","17"," 2 ","1212-1224"
"49441","Wrinn, K. M. and Uetz, G. W.",2008,"Effects of autotomy and regeneration on detection and capture of prey in a generalist predator","Behavioral Ecology","19"," 6 ","1282-1288"
"71075","Bates, N. R., Best, M. H. P., Neely, K., Garley, R., Dickson, A. G. and Johnson, R. J.",2012,"Detecting anthropogenic carbon dioxide uptake and ocean acidification in the North Atlantic Ocean","Biogeosciences","9"," 7 ","2509-2522"
"76641","Vidal, O., Lopez-Garcia, J. and Rendon-Salinas, E.",2014,"Trends in Deforestation and Forest Degradation after a Decade of Monitoring in the Monarch Butterfly Biosphere Reserve in Mexico","Conservation Biology","28"," 1 ","177-186"
"60115","Kallenbach, C. M., Rolston, D. E. and Horwath, W. R.",2010,"Cover cropping affects soil N2O and CO2 emissions differently depending on type of irrigation","Agriculture Ecosystems & Environment","137"," 3-4 ","251-260"
"57487","Auerswald, K., Wittmer, M. H. O. M., Mannel, T. T., Bai, Y. F., Schaufele, R. and Schnyder, H.",2009,"Large regional-scale variation in C3/C4 distribution pattern of Inner Mongolia steppe is revealed by grazer wool carbon isotope composition","Biogeosciences","6"," 5 ","795-805"
"62660","Tanaka, K., Tantasirin, C. and Suzuki, M.",2011,"Interannual variation in leaf expansion and outbreak of a teak defoliator at a teak stand in northern Thailand","Ecological Applications","21"," 5 ","1792-1801"
"73085","Ordonez, A. and Williams, J. W.",2013,"Climatic and biotic velocities for woody taxa distributions over the last 16000 years in eastern North America","Ecology Letters","16"," 6 ","773-781"
"69001","Laurance, W. F. and Koh, L. P.",2012,"Preface: Advancing conservation science","Biological Conservation","151"," 1 ","1-2"
"40679","Dunn, R. R. and Romdal, T. S.",2005,"Mean latitudinal range sizes of bird assemblages in six Neotropical forest chronosequences","Global Ecology and Biogeography","14","4","359-366"
"44672","Costamagna, A. C. and Landis, D. A.",2006,"Predators exert top-down control of soybean aphid across a gradient of agricultural management systems","Ecological Applications","16","4","1619-1628"
"76772","Sulemana, I. and James, H. S.",2014,"Farmer identity, ethical attitudes and environmental practices","Ecological Economics","98"," ","49-61"
"57004","Chapman, M. G. and Blockley, D. J.",2009,"Engineering novel habitats on urban infrastructure to increase intertidal biodiversity","Oecologia","161"," 3 ","625-635"
"37684","Ben-David, M., Titus, K. and Beier, L. R.",2004,"Consumption of salmon by Alaskan brown bears: a trade-off between nutritional requirements and the risk of infanticide?","Oecologia","138","3","465-474"
"57844","Wilder, S. M. and Eubanks, M. D.",2010,"Extrafloral nectar content alters foraging preferences of a predatory ant","Biology Letters","6"," 2 ","177-179"
"50257","Sagvik, J., Uller, T. and Olsson, M.",2008,"A genetic component of resistance to fungal infection in frog embryos","Proceedings of the Royal Society B-Biological Sciences","275"," 1641 ","1393-1396"
"40284","Gray, S. M., Robinson, B. W. and Parsons, K. J.",2005,"Testing alternative explanations of character shifts against ecological character displacement in brook sticklebacks (Culaea inconstans) that coexist with ninespine sticklebacks (Pungitius pungitius)","Oecologia","146","1","25-35"
"50885","Moureaux, C., Debacq, A., Hoyaux, J., Suleau, M., Tourneur, D., Vancutsem, F., Bodson, B. and Aubinet, M.",2008,"Carbon balance assessment of a Belgian winter wheat crop (Triticum aestivum L.)","Global Change Biology","14"," 6 ","1353-1366"
"61859","Baker, J. A., Wund, M. A., Chock, R. Y., Ackein, L., Elsemore, R. and Foster, S. A.",2010,"Predation history and vulnerability: Conservation of the stickleback adaptive radiation","Biological Conservation","143"," 5 ","1184-1192"
"43232","Marburg, A. E., Turner, M. G. and Kratz, T. K.",2006,"Natural and anthropogenic variation in coarse wood among and within lakes","Journal of Ecology","94","3","558-568"
"61232","Cowling, R. M., Knight, A. T., Privett, S. D. J. and Sharma, G.",2010,"Invest in Opportunity, Not Inventory of Hotspots","Conservation Biology","24"," 2 ","633-635"
"54979","Moore, C. M. and Forister, M.",2009,"Let's give them something to talk about: choosing a discussion paper","Frontiers in Ecology and the Environment","7"," 9 ","501-502"
"66942","Wallmo, K. and Lew, D. K.",2012,"Public Willingness to Pay for Recovering and Downlisting Threatened and Endangered Marine Species","Conservation Biology","26"," 5 ","830-839"
"48464","Drigo, B., Kowalchuk, G. A., Yergeau, E., Bezemer, T. M., Boschker, H. T. S. and Van Veen, J. A.",2007,"Impact of elevated carbon dioxide on the rhizosphere communities of Carex arenaria and Festuca rubra","Global Change Biology","13"," 11 ","2396-2410"
"43548","Kolb, A., Barsch, F. and Diekmann, M.",2006,"Determinants of local abundance and range size in forest vascular plants","Global Ecology and Biogeography","15","3","237-247"
"51566","Kang, M., Huang, H. W., Jiang, M. X. and Lowe, A. J.",2008,"Understanding population structure and historical demography in a conservation context: population genetics of an endangered fern","Diversity and Distributions","14"," 5 ","799-807"
"36342","Klemola, T., Ruohomaki, K., Andersson, T. and Neuvonen, S.",2004,"Reduction in size and fecundity of the autumnal moth, Epirrita autumnata, in the increase phase of a population cycle","Oecologia","141","1","47-56"
"60869","Fehr, E. and Schneider, F.",2010,"Eyes are on us, but nobody cares: are eye cues relevant for strong reciprocity?","Proceedings of the Royal Society B-Biological Sciences","277"," 1686 ","1315-1323"
"55054","Milford, C., Theobald, M. R., Nemitz, E., Hargreaves, K. J., Horvath, L., Raso, J., Dammgen, U., Neftel, A., Jones, S. K., Hensen, A., Loubet, B., Cellier, P. and Sutton, M. A.",2009,"Ammonia fluxes in relation to cutting and fertilization of an intensively managed grassland derived from an inter-comparison of gradient measurements","Biogeosciences","6"," 5 ","819-834"
"48107","Gibson, L., Barrett, B. and Burbidge, A.",2007,"Dealing with uncertain absences in habitat modelling: a case study of a rare ground-dwelling parrot","Diversity and Distributions","13"," 6 ","704-713"
"61076","Diekotter, T., Wamser, S., Wolters, V. and Birkhofer, K.",2010,"Landscape and management effects on structure and function of soil arthropod communities in winter wheat","Agriculture Ecosystems & Environment","137"," 1-2 ","108-112"
"75792","Burtor, A.",2013,"Saddling up for Louis","Frontiers in Ecology and the Environment","11"," 4 ","224-224"
"63211","Ridame, C., Le Moal, M., Guieu, C., Ternon, E., Biegala, I. C., L'Helguen, S. and Pujo-Pay, M.",2011,"Nutrient control of N-2 fixation in the oligotrophic Mediterranean Sea and the impact of Saharan dust events","Biogeosciences","8"," 9 ","2773-2783"
"61543","Bryden, J. and Jansen, V. A. A.",2010,"The impact of clonal mixing on the evolution of social behaviour in aphids","Proceedings of the Royal Society B-Biological Sciences","277"," 1688 ","1651-1657"
"45883","Suryan, R. M., Dietrich, K. S., Melvin, E. F., Balogh, G. R., Sato, F. and Ozaki, K.",2007,"Migratory routes of short-tailed albatrosses: Use of exclusive economic zones of North Pacific Rim countries and spatial overlap with commercial fisheries in Alaska","Biological Conservation","137","3","450-460"
"34967","Symonds, M. R. E. and Elgar, M. A.",2004,"Species overlap, speciation and the evolution of aggregation pheromones in bark beetles","Ecology Letters","7","3","202-212"
"72778","Ramos, R., Granadeiro, J. P., Rodriguez, B., Navarro, J., Paiva, V. H., Becares, J., Reyes-Gonzalez, J. M., Fagundes, I., Ruiz, A., Arcos, P., Gonzalez-Solis, J. and Catry, P.",2013,"Meta-population feeding grounds of Cory's shearwater in the subtropical Atlantic Ocean: implications for the definition of Marine Protected Areas based on tracking studies","Diversity and Distributions","19"," 10 ","1284-1298"
"66891","Waynforth, D.",2012,"Grandparental investment and reproductive decisions in the longitudinal 1970 British cohort study","Proceedings of the Royal Society B-Biological Sciences","279"," 1731 ","1155-1160"
"56425","Franz, M. and Nunn, C. L.",2009,"Network-based diffusion analysis: a new method for detecting social learning","Proceedings of the Royal Society B-Biological Sciences","276"," 1663 ","1829-1836"
"77902","Hopkins, R. and Rausher, M. D.",2014,"The Cost of Reinforcement: Selection on Flower Color in Allopatric Populations of Phlox drummondii*","American Naturalist","183"," 5 ","693-710"
"65970","Chen, M., Zhuang, Q., Cook, D. R., Coulter, R., Pekour, M., Scott, R. L., Munger, J. W. and Bible, K.",2011,"Quantification of terrestrial ecosystem carbon dynamics in the conterminous United States combining a process-based biogeochemical model and MODIS and AmeriFlux data","Biogeosciences","8"," 9 ","2665-2688"
"61621","Bourgault, P., Thomas, D., Perret, P. and Blondel, J.",2010,"Spring vegetation phenology is a robust predictor of breeding date across broad landscapes: a multi-site approach using the Corsican blue tit (Cyanistes caeruleus)","Oecologia","162"," 4 ","885-892"
"70907","Bokhorst, S., Phoenix, G. K., Bjerke, J. W., Callaghan, T. V., Huyer-Brugman, F. and Berg, M. P.",2012,"Extreme winter warming events more negatively impact small rather than large soil fauna: shift in community composition explained by traits not taxa","Global Change Biology","18"," 3 ","1152-1162"
"54135","Senior, K.",2009,"Renewable energy generation creates jobs","Frontiers in Ecology and the Environment","7"," 9 ","459-459"
"40030","Hulsmann, S., Rinke, K. and Mooij, W. M.",2005,"A quantitative test of the size efficiency hypothesis by means of a physiologically structured model","Oikos","110","1","43-54"
"61474","Cao, L., Zhang, Y., Barter, M. and Lei, G.",2010,"Anatidae in eastern China during the non-breeding season: Geographical distributions and protection status","Biological Conservation","143"," 3 ","650-659"
"50349","Roessler, R., Drucker, A. G., Scarpa, R., Markemann, A., Lemke, U., Thuy, L. T. and Zarate, A. V.",2008,"Using choice experiments to assess smallholder farmers' preferences for pig breeding traits in different production systems in North-West Vietnam","Ecological Economics","66"," 1 ","184-192"
"35762","Niinisto, S. M., Silvola, J. and Kellomaki, S.",2004,"Soil CO2 efflux in a boreal pine forest under atmospheric CO2 enrichment and air warming","Global Change Biology","10","8","1363-1376"
"39725","Lapointe, F. J. and Rissler, L. J.",2005,"Notes and comments - Congruence, consensus, and the comparative phylogeography of codistributed species in California","American Naturalist","166","2","290-299"
"62321","Warman, L., Moles, A. T. and Edwards, W.",2011,"Not so simple after all: searching for ecological advantages of compound leaves","Oikos","120"," 6 ","813-821"
"41707","Weathers, K. C., Simkin, S. M., Lovett, G. M. and Lindberg, S. E.",2006,"Empirical modeling of atmospheric deposition in mountainous landscapes","Ecological Applications","16","4","1590-1607"
"73421","Meisner, M. H. and Ives, A. R.",2013,"Foraging efficiency and the fitness consequences of spatial marking by ladybeetle larvae","Oikos","122"," 8 ","1238-1246"
"49350","Abeysuriya, K., Mitchell, C. and White, S.",2007,"Can corporate social responsibility resolve the sanitation question in developing Asian countries?","Ecological Economics","62"," 1 ","174-183"
"40065","Holtmeier, F. K. and Broll, G.",2005,"Sensitivity and response of northern hemisphere altitudinal and polar treelines to environmental change at landscape and local scales","Global Ecology and Biogeography","14","5","395-410"
"71378","Zindler, C., Bracher, A., Marandino, C. A., Taylor, B., Torrecilla, E., Kock, A. and Bange, H. W.",2013,"Sulphur compounds, methane, and phytoplankton: interactions along a north-south transit in the western Pacific Ocean","Biogeosciences","10"," 5 ","3297-3311"
"54324","Roth, O., Sadd, B. M., Schmid-Hempel, P. and Kurtz, J.",2009,"Strain-specific priming of resistance in the red flour beetle, Tribolium castaneum","Proceedings of the Royal Society B-Biological Sciences","276"," 1654 ","145-151"
"34913","Tomimatsu, H. and Ohara, M.",2004,"Edge effects on recruitment of Trillium camschatcense in small forest fragments","Biological Conservation","117","5","509-519"
"38183","van Staalduinen, M. A. and Anten, N. P. R.",2005,"Differences in the compensatory growth of two co-occurring grass species in relation to water availability","Oecologia","146","2","190-199"
"69413","Immonen, E. and Ritchie, M. G.",2012,"The genomic response to courtship song stimulation in female Drosophila melanogaster","Proceedings of the Royal Society B-Biological Sciences","279"," 1732 ","1359-1365"
"37172","Defeo, O. and Cardoso, R. S.",2004,"Latitudinal patterns in abundance and life-history traits of the mole crab Emerita brasiliensis on South American sandy beaches","Diversity and Distributions","10","2","89-98"
"73185","Nguyen, T. C., Robinson, J., Kaneko, S. and Komatsu, S.",2013,"Estimating the value of economic benefits associated with adaptation to climate change in a developing country: A case study of improvements in tropical cyclone warning services","Ecological Economics","86"," ","117-128"
"55121","Meadows, R.",2009,"Peer pressure cuts home energy use","Frontiers in Ecology and the Environment","7"," 10 ","515-515"
"46166","Schoonmaker, A. L., Teste, F. P., Simard, S. W. and Guy, R. D.",2007,"Tree proximity, soil pathways and common mycorrhizal networks: their influence on the utilization of redistributed water by understory seedlings","Oecologia","154","3","455-466"
"62480","Van Lanen, N. J., Franklin, A. B., Huyvaert, K. P., Reiser, R. F. and Carlson, P. C.",2011,"Who hits and hoots at whom? Potential for interference competition between barred and northern spotted owls","Biological Conservation","144"," 9 ","2194-2201"
"46479","Pusey, A. E., Pintea, L., Wilson, M. L., Kamenya, S. and Goodall, J.",2007,"The contribution of long-term research at Gombe National Park to chimpanzee conservation","Conservation Biology","21"," 3 ","623-634"
"70595","Chitnis, M., Druckman, A., Hunt, L. C., Jackson, T. and Milne, S.",2012,"Forecasting scenarios for UK household expenditure and associated GHG emissions: Outlook to 2030","Ecological Economics","84"," ","129-141"
"62364","Wakeling, J. L., Staver, A. C. and Bond, W. J.",2011,"Simply the best: the transition of savanna saplings to trees","Oikos","120"," 10 ","1448-1451"
"45916","Stocks, A., McMahan, B. and Taber, P.",2007,"Indigenous, colonist, and government impacts on Nicaragua's Bosawas reserve","Conservation Biology","21","6","1495-1505"
"38553","Shilo-Volin, H., Novoplansky, A., Goldberg, D. E. and Turkington, R.",2005,"Density regulation in annual plant communities under variable resource levels","Oikos","108","2","241-252"
"73011","Patten, M. M., Ubeda, F. and Haig, D.",2013,"Sexual and parental antagonism shape genomic architecture","Proceedings of the Royal Society B-Biological Sciences","280"," 1770 ",""
"38579","Shakarad, M., Prasad, N. G., Gokhale, K., Gadagkar, V., Rajamani, M. and Joshi, A.",2005,"Faster development does not lead to correlated evolution of greater pre-adult competitive ability in Drosophila melanogaster (vol 1, pg 91, 2005)","Biology Letters","1","4","509-509"
"71122","Barbet-Massin, M., Thuiller, W. and Jiguet, F.",2012,"The fate of European breeding birds under climate, land-use and dispersal scenarios","Global Change Biology","18"," 3 ","881-890"
"53916","Sues, H. D. and Averianov, A.",2009,"A new basal hadrosauroid dinosaur from the Late Cretaceous of Uzbekistan and the early radiation of duck-billed dinosaurs","Proceedings of the Royal Society B-Biological Sciences","276"," 1667 ","2549-2555"
"53905","Sutton, F. M. and Morgan, J. W.",2009,"Functional traits and prior abundance explain native plant extirpation in a fragmented woodland landscape","Journal of Ecology","97"," 4 ","718-727"
"59215","Northfield, T. D., Snyder, G. B., Ives, A. R. and Snyder, W. E.",2010,"Niche saturation reveals resource partitioning among consumers","Ecology Letters","13"," 3 ","338-348"
"57880","Weladji, R. B., Holand, O., Gaillard, J. M., Yoccoz, N. G., Mysterud, A., Nieminen, M. and Stenseth, N. C.",2010,"Age-specific changes in different components of reproductive output in female reindeer: terminal allocation or senescence?","Oecologia","162"," 1 ","261-271"
"66072","Calcagno, V., Sun, C., Schmitz, O. J. and Loreau, M.",2011,"Keystone Predation and Plant Species Coexistence: The Role of Carnivore Hunting Mode","American Naturalist","177"," 1 ","E1-E13"
"78557","Burls, K. J., Shapiro, J., Forister, M. L. and Hoelzer, G. A.",2014,"A nonlinear relationship between genetic diversity and productivity in a polyphagous seed beetle","Oecologia","175"," 1 ","151-161"
"49103","Beckerman, A. P., Wieski, K. and Baird, D. J.",2007,"Behavioural versus physiological mediation of life history under predation risk","Oecologia","152"," 2 ","335-343"
"68682","Markl, J. S., Schleuning, M., Forget, P. M., Jordano, P., Lambert, J. E., Traveset, A., Wright, S. J. and Bohning-Gaese, K.",2012,"Meta-Analysis of the Effects of Human Disturbance on Seed Dispersal by Animals","Conservation Biology","26"," 6 ","1072-1081"
"65613","Duggan, J. M., Schooley, R. L. and Heske, E. J.",2011,"Modeling occupancy dynamics of a rare species, Franklin's ground squirrel, with limited data: are simple connectivity metrics adequate?","Landscape Ecology","26"," 10 ","1477-1490"
"76601","Wang, Z. and Schaefer, H. M.",2014,"Limits of selection against cheaters: birds prioritise visual fruit advertisement over taste","Oecologia","174"," 4 ","1293-1300"
"74727","Graham, N. A. J., Bellwood, D. R., Cinner, J. E., Hughes, T. P., Norstrom, A. V. and Nystrom, M.",2013,"Managing resilience to reverse phase shifts in coral reefs","Frontiers in Ecology and the Environment","11"," 10 ","541-548"
"46961","Michels, A., Laird, K. R., Wilson, S. E., Thomson, D., Leavitt, P. R., Oglesby, R. J. and Cumming, B. F.",2007,"Multidecadal to millennial-scale shifts in drought conditions on the Canadian prairies over the past six millennia: implications for future drought assessment","Global Change Biology","13"," 7 ","1295-1307"
"38652","Schmitz, O. J.",2005,"Scaling from plot experiments to landscapes: studying grasshoppers to inform forest ecosystem management","Oecologia","145","2","225-234"
"61307","Clements, M. N., Clutton-Brock, T. H., Albon, S. D., Pemberton, J. M. and Kruuk, L. E. B.",2010,"Getting the timing right: antler growth phenology and sexual selection in a wild red deer population","Oecologia","164"," 2 ","357-368"
"56060","Hegyi, G., Moller, A. P., Eens, M. and Garamszegi, L. Z.",2009,"Prevalence of avian influenza and sexual selection in ducks","Behavioral Ecology","20"," 6 ","1289-1294"
"77656","Lee, W. S., Metcalfe, N. B., Reale, D. and Peres-Neto, P. R.",2014,"Early growth trajectories affect sexual responsiveness","Proceedings of the Royal Society B-Biological Sciences","281"," 1777 ",""
"77288","Nyamangara, J., Mashingaidze, N., Masvaya, E. N., Nyengerai, K., Kunzekweguta, M., Tirivavi, R. and Mazvimavi, K.",2014,"Weed growth and labor demand under hand-hoe based reduced tillage in smallholder farmers' fields in Zimbabwe","Agriculture Ecosystems & Environment","187"," ","146-154"
