"","Author","Year","Title","Journal","Volume","Issue","Pages"
"18598","Julliot, C.",1997,"Impact of seed dispersal of red howler monkeys Alouatta seniculus on the seedling population in the understorey of tropical rain forest","Journal of Ecology","85","4","431-440"
"43491","Lake, S., Bond, N. and Reich, P.",2006,"Floods down rivers: From damaging to replenishing forces","Advances in Ecological Research, Vol 39","39"," ","41-62"
"25515","Harvey, C. A.",2000,"Colonization of agricultural windbreaks by forest trees: Effects of connectivity and remnant trees","Ecological Applications","10","6","1762-1773"
"10193","Koponen, T.",1992,"Endangered Bryophytes on a Global Scale","Biological Conservation","59"," 2-3 ","255-258"
"46985","Menegaki, A. N., Hanley, N. and Tsagarakis, K. P.",2007,"The social acceptability and valuation of recycled water in Crete: A study of consumers' and farmers' attitudes","Ecological Economics","62"," 1 ","7-18"
"22566","Merigoux, S., Hugueny, B., Ponton, D., Statzner, B. and Vauchel, P.",1999,"Predicting diversity of juvenile neotropical fish communities: patch dynamics versus habitat state in floodplain creeks","Oecologia","118","4","503-516"
"77749","Kirby, K. R.",2014,"New Conservation"" as a Moral Imperative","Conservation Biology","28"," 3 ","639-640"
"5991","Warrington, S., Cottam, D. A. and Whittaker, J. B.",1989,"Effects of Insect Damage on Photosynthesis, Transpiration and So2 Uptake by Sycamore","Oecologia","80","1","136-139"
"74403","Hornborg, S., Belgrano, A., Bartolino, V., Valentinsson, D. and Ziegler, F.",2013,"Trophic indicators in fisheries: a call for re-evaluation","Biology Letters","9"," 1 ",""
"60524","Groeneveld, R. A.",2010,"Species-specific spatial characteristics in reserve site selection","Ecological Economics","69"," 12 ","2307-2314"
"71652","Warren, R. J. and Chick, L.",2013,"Upward ant distribution shift corresponds with minimum, not maximum, temperature tolerance","Global Change Biology","19"," 7 ","2082-2088"
"32800","Martin, J. L. and Joron, M.",2003,"Nest predation in forest birds: influence of predator type and predator's habitat quality","Oikos","102","3","641-653"
"24140","Underwood, N., Morris, W., Gross, K. and Lockwood, J. R.",2000,"Induced resistance to Mexican bean beetles in soybean: variation among genotypes and lack of correlation with constitutive resistance","Oecologia","122","1","83-89"
"43669","Joseph, L. N., Field, S. A., Wilcox, C. and Possingham, H. P.",2006,"Presence-absence versus abundance data for monitoring threatened species","Conservation Biology","20","6","1679-1687"
"31092","Burns, A. E., Gleadow, R. M. and Woodrow, I. E.",2002,"Light alters the allocation of nitrogen to cyanogenic glycosides in Eucalyptus cladocalyx","Oecologia","133","3","288-294"
"36286","Kruijt, B., Elbers, J. A., von Randow, C., Araujo, A. C., Oliveira, P. J., Culf, A., Manzi, A. O., Nobre, A. D., Kabat, P. and Moors, E. J.",2004,"The robustness of eddy correlation fluxes for Amazon rain forest conditions","Ecological Applications","14","4","S101-S113"
"66475","Avargues-Weber, A., Dyer, A. G. and Giurfa, M.",2011,"Conceptualization of above and below relationships by an insect","Proceedings of the Royal Society B-Biological Sciences","278"," 1707 ","898-905"
"5966","Wilson, J. B.",1989,"Relations between Native and Exotic Plant Guilds in the Upper Clutha, New-Zealand","Journal of Ecology","77","1","223-235"
"46805","Neat, F. and Righton, D.",2007,"Warm water occupancy by North Sea cod","Proceedings of the Royal Society B-Biological Sciences","274"," 1611 ","789-798"
"6135","Searcy, W. A. and Yasukawa, K.",1989,"Alternative Models of Territorial Polygyny in Birds","American Naturalist","134","3","323-343"
"24499","Rossiter, A.",2000,"Lake Biwa as a topical ancient lake","Advances in Ecological Research, Vol 31","31"," ","571-598"
"13251","Khalil, E. L.",1994,"Recycling of Matter - Further","Ecological Economics","9","3","193-194"
"58859","Rayfield, B., Fortin, M. J. and Fall, A.",2010,"The sensitivity of least-cost habitat graphs to relative cost surface values","Landscape Ecology","25"," 4 ","519-532"
"37751","Baldwin, R. F.",2004,"Lifting Cassandra's curse","Conservation Biology","18","3","601-601"
"53513","Wible, J. R., Rougier, G. W., Novacek, M. J. and Asher, R. J.",2009,"The Eutherian Mammal Maelestes Gobiensis from the Late Cretaceous of Mongolia and the Phylogeny of Cretaceous Eutheria","Bulletin of the American Museum of Natural History"," "," 327 ","1-123"
"26929","Rouphael, A. B. and Inglis, G. J.",2001,"Take only photographs and leave only footprints?: An experimental study of the impacts of underwater photographers on coral reef dive sites","Biological Conservation","100","3","281-287"
"6520","Howe, H. F.",1989,"Scatter-Dispersal and Clump-Dispersal and Seedling Demography - Hypothesis and Implications","Oecologia","79","3","417-426"
"59634","Maloney, S. K., Fuller, A. and Mitchell, D.",2010,"A warming climate remains a plausible hypothesis for the decrease in dark Soay sheep Invited reply","Biology Letters","6"," 5 ","680-681"
"60467","Hammill, E., Kratina, P., Beckerman, A. P. and Anholt, B. R.",2010,"Precise time interactions between behavioural and morphological defences","Oikos","119"," 3 ","494-499"
"43539","Korsten, P., Lessells, C. M., Mateman, A. C., van der Velde, M. and Komdeur, J.",2006,"Primary sex ratio adjustment to experimentally reduced male UV attractiveness in blue tits","Behavioral Ecology","17","4","539-546"
"27489","Lytle, D. A.",2001,"Convergent growth regulation in arthropods: biological fact or statistical artifact?","Oecologia","128","1","56-61"
"41200","Blanchard, P., Festa-Bianchet, M., Gaillard, J. M. and Jorgenson, J. T.",2005,"Maternal condition and offspring sex ratio in polygynous ungulates: a case study of bighorn sheep","Behavioral Ecology","16","1","274-279"
"1613","Whittaker, J. B.",1984,"Responses of Sycamore (Acer-Pseudoplatanus) Leaves to Damage by a Typhlocybine Leaf Hopper, Ossiannilssonola-Callosa","Journal of Ecology","72","2","455-462"
"3103","Crowley, S. R.",1985,"Thermal Sensitivity of Sprint-Running in the Lizard Sceloporus-Undulatus - Support for a Conservative View of Thermal Physiology","Oecologia","66","2","219-225"
"63695","Nguyen, J. M. T., Molak, M., Black, K. H., Fitzgerald, E. M. G., Travouillon, K. J. and Ho, S. Y. W.",2011,"Vertebrate palaeontology of Australasia into the twenty-first century","Biology Letters","7"," 6 ","804-806"
"37757","Bakker, E. S., Olff, H., Boekhoff, M., Gleichman, J. M. and Berendse, F.",2004,"Impact of herbivores on nitrogen cycling: contrasting effects of small and large species","Oecologia","138","1","91-101"
"9686","Stadler, B.",1992,"Physiological-Responses of Uroleucon-Jaceae (L) to Seasonal-Changes in the Quality of Its Host Plant Centaurea-Jacea L - Multilevel Control of Adaptations to the Life-Cycle of the Host","Oecologia","91","2","273-280"
"32211","Richardson, A. D. and Dohna, H. Z.",2003,"Predicting root biomass from branching patterns of Douglas-fir root systems","Oikos","100","1","96-104"
"11804","Hitzhusen, F. J.",1993,"Land Degradation and Sustainability of Agricultural Growth - Some Economic Concepts and Evidence from Selected Developing-Countries","Agriculture Ecosystems & Environment","46"," 1-4 ","69-79"
"54986","Monti, A. and Zatta, A.",2009,"Root distribution and soil moisture retrieval in perennial and annual energy crops in Northern Italy","Agriculture Ecosystems & Environment","132"," 3-4 ","252-259"
"27424","Mazia, C. N., Chaneton, E. J., Ghersa, C. M. and Leon, R. J. C.",2001,"Limits to tree species invasion in pampean grassland and forest plant communities","Oecologia","128","4","594-602"
"19116","Cummings, S. A., Brannon, E. L., Adams, K. J. and Thorgaard, G. H.",1997,"Genetic analyses to establish captive breeding priorities for endangered snake river sockeye salmon","Conservation Biology","11","3","662-669"
"67765","Rooney, R. C., Bayley, S. E., Creed, I. F. and Wilson, M. J.",2012,"The accuracy of land cover-based wetland assessments is influenced by landscape extent","Landscape Ecology","27"," 9 ","1321-1335"
"77454","Meachen, J. A. and Roberts, T. E.",2014,"A Novel Multiscale Assessment of Community Assembly across Time, Space, and Functional Niche","American Naturalist","183"," 5 ","585-599"
"59688","Lu, X. K., Mo, J. M., Gilliam, F. S., Zhou, G. Y. and Fang, Y. T.",2010,"Effects of experimental nitrogen additions on plant diversity in an old-growth tropical forest","Global Change Biology","16"," 10 ","2688-2700"
"44114","Gomez, S. and Stuefer, J. F.",2006,"Members only: induced systemic resistance to herbivory in a clonal plant network","Oecologia","147","3","461-468"
"19488","Zampella, R. A. and Bunnell, J. E.",1998,"Use of reference-site fish assemblages to assess aquatic degradation in Pinelands streams","Ecological Applications","8","3","645-658"
"24093","Vepsalainen, K. and Savolainen, R.",2000,"Are spring mass migrations of bumblebees and wasps driven by vole cyclicity?","Oikos","91","2","401-404"
"76210","Barbosa, A. M., Real, R., Munoz, A. R. and Brown, J. A.",2013,"New measures for assessing model equilibrium and prediction mismatch in species distribution models","Diversity and Distributions","19"," 10 ","1333-1338"
"41842","van der Meer, J. R.",2006,"Environmental pollution promotes selection of microbial degradation pathways","Frontiers in Ecology and the Environment","4","1","35-42"
"19887","Scott, C. T.",1998,"Sampling methods for estimating change in forest resources","Ecological Applications","8","2","228-233"
"42348","Saelensminde, K.",2006,"Causes and consequences of lexicographic choices in stated choice studies","Ecological Economics","59","3","331-340"
"49981","Stallman, B.",2008,"Adulterated annelids","Frontiers in Ecology and the Environment","6"," 3 ","120-120"
"58694","Russell, A. E., Raich, J. W., Arrieta, R. B., Valverde-Barrantes, O. and Gonzalez, E.",2010,"Impacts of individual tree species on carbon dynamics in a moist tropical forest environment","Ecological Applications","20"," 4 ","1087-1100"
"1412","Cox, P. A.",1983,"Extinction of the Hawaiian Avifauna Resulted in a Change of Pollinators for the Ieie, Freycinetia-Arborea","Oikos","41","2","195-199"
"23921","Ziska, L. H.",2000,"The impact of elevated CO on yield loss from a C-3 and C-4 weed in field-grown soybean","Global Change Biology","6","8","899-905"
"37771","Baer, S. G., Blair, J. M., Collins, S. L. and Knapp, A. K.",2004,"Plant community responses to resource availability and heterogeneity during restoration","Oecologia","139","4","617-629"
"17105","Enoksson, B., Engelstam, P. and Larsson, K.",1996,"Deciduous forest and resident birds: The problem of fragmentation within a coniferous forest landscape (vol 10, pg 267, 1995)","Landscape Ecology","11","2","U1-U1"
"66288","Blake, R. J., Woodcock, B. A., Ramsay, A. J., Pilgrim, E. S., Brown, V. K., Tallowin, J. R. and Potts, S. G.",2011,"Novel margin management to enhance Auchenorrhyncha biodiversity in intensive grasslands","Agriculture Ecosystems & Environment","140"," 3-4 ","506-513"
"66910","Warkentin, I. G. and Bradshaw, C. J. A.",2012,"A tropical perspective on conserving the boreal 'lung of the planet'","Biological Conservation","151"," 1 ","50-52"
"75799","Burton, A.",2013,"California wildlife in rat poison lawsuit","Frontiers in Ecology and the Environment","11"," 3 ","118-118"
"2614","Schaefer, D., Steinberger, Y. and Whitford, W. G.",1985,"The Failure of Nitrogen and Lignin Control of Decomposition in a North-American Desert","Oecologia","65","3","382-386"
"57583","Alvarez, N., Thiel-Egenter, C., Tribsch, A., Holderegger, R., Manel, S., Schonswetter, P., Taberlet, P., Brodbeck, S., Gaudeul, M., Gielly, L., Kupfer, P., Mansion, G., Negrini, R., Paun, O., Pellecchia, M., Rioux, D., Schupfer, F., Van Loo, M., Winkler, M., Gugerli, F. and Consortium, I.",2009,"History or ecology? Substrate type as a major driver of patial genetic structure in Alpine plants","Ecology Letters","12"," 7 ","632-640"
"73094","Oneal, E. and Knowles, L. L.",2013,"Ecological selection as the cause and sexual differentiation as the consequence of species divergence?","Proceedings of the Royal Society B-Biological Sciences","280"," 1750 ",""
"9370","Bost, C. A. and Jouventin, P.",1991,"Relationship between Fledging Weight and Food Availability in Seabird Populations - Is the Gentoo Penguin a Good Model","Oikos","60","1","113-114"
"40787","de Graaf, H. J., Musters, C. J. M., Noordervliet, M. A. W. and ter Keurs, W. J.",2005,"An instrument for interactive setting development goals of a socio-environmental system","Ecological Economics","52","1","19-29"
"31492","Wickham, J. D., Wade, T. G., Riitters, K. H., O'Neill, R. V., Smith, J. H., Smith, E. R., Jones, K. B. and Neale, A. C.",2003,"Upstream-to-downstream changes in nutrient export risk","Landscape Ecology","18","2","195-208"
"49209","Ayres, E., Wall, D. H., Adams, B. J., Barrett, J. E. and Virginia, R. A.",2007,"Unique similarity of faunal communities across aquatic-terrestrial interfaces in a polar desert ecosystem - Soil-sediment boundaries and faunal community","Ecosystems","10"," 4 ","523-535"
"62669","Talarmin, A., Van Wambeke, F., Catala, P., Courties, C. and Lebaron, P.",2011,"Flow cytometric assessment of specific leucine incorporation in the open Mediterranean","Biogeosciences","8"," 2 ","253-265"
"18489","Larson, K. C. and Whitham, T. G.",1997,"Competition between gall aphids and natural plant sinks: Plant architecture affects resistance to galling","Oecologia","109","4","575-582"
"59307","Muller, M. N., Schulz, K. G. and Riebesell, U.",2010,"Effects of long-term high CO2 exposure on two species of coccolithophores","Biogeosciences","7"," 3 ","1109-1116"
"22900","Katugaha, H. I. E., de Silva, M. and Santiapillai, C.",1999,"A long-term study on the dynamics of the elephant (Elephas maximus) population in Ruhuna National Park, Sri Lanka","Biological Conservation","89","1","51-59"
"13675","Cooper, D.",1994,"Bacillus-Thuringiensis Toxins and Mode of Action","Agriculture Ecosystems & Environment","49","1","21-26"
"30272","Johnstone, R. A. and Bshary, R.",2002,"From parasitism to mutualism: partner control in asymmetric interactions","Ecology Letters","5","5","634-639"
"2935","Hutchings, J. A. and Morris, D. W.",1985,"The Influence of Phylogeny, Size and Behavior on Patterns of Covariation in Salmonid Life Histories","Oikos","45","1","118-124"
"1591","Wolin, C. L. and Lawlor, L. R.",1984,"Models of Facultative Mutualism - Density Effects","American Naturalist","124","6","843-862"
"25386","Husband, B. C.",2000,"Constraints on polyploid evolution: a test of the minority cytotype exclusion principle","Proceedings of the Royal Society B-Biological Sciences","267","1440","217-223"
"1615","Whitmore, T. C.",1984,"Fire in Forestry, Vol 2 - Chandler,C, Cheney,P, Thomas,P, Traband,L, Williams,D","Journal of Ecology","72","3","1081-1082"
"29317","Schwab, A., Dubois, D., Fried, P. M. and Edwards, P. J.",2002,"Estimating the biodiversity of hay meadows in north-eastern Switzerland on the basis of vegetation structure","Agriculture Ecosystems & Environment","93"," 1-3 ","197-209"
"16215","Prout, T. and Savolainen, O.",1996,"Genotype-by-environment interaction is not sufficient to maintain variation: Levene and the leafhopper","American Naturalist","148","5","930-936"
"30472","Harvey, E., Hoekstra, J. M., O'Connor, R. J. and Fagan, W. F.",2002,"Recovery plan revisions: Progress or due process?","Ecological Applications","12","3","682-689"
"40609","English-Loeb, G., Norton, A. P., Gadoury, D., Seem, R. and Wilcox, W.",2005,"Tri-trophic interactions among grapevines, a fungal pathogen, and a mycophagous mite","Ecological Applications","15","5","1679-1688"
"40932","Clark, B. R., Hartley, S. E., Suding, K. N. and de Mazancourt, C.",2005,"The effect of recycling on plant competitive hierarchies","American Naturalist","165","6","609-622"
"24441","Sasaki, A.",2000,"Host-parasite coevolution in a multilocus gene-for-gene system","Proceedings of the Royal Society B-Biological Sciences","267","1458","2183-2188"
"33183","Jerozolimski, A. and Peres, C. A.",2003,"Bringing home the biggest bacon: a cross-site analysis of the structure of hunter-kill profiles in Neotropical forests","Biological Conservation","111","3","415-425"
"62034","Acosta-Martinez, V., Bell, C. W., Morris, B. E. L., Zak, J. and Allen, V. G.",2010,"Long-term soil microbial community and enzyme activity responses to an integrated cropping-livestock system in a semi-arid region","Agriculture Ecosystems & Environment","137"," 3-4 ","231-240"
"53298","Albert, K. R., Rinnan, R., Ro-Poulsen, H., Mikkelsen, T. N., Hakansson, K. B., Arndal, M. F. and Michelsen, A.",2008,"Solar ultraviolet-B radiation at Zackenberg: The impact on higher plants and soil microbial communities","Advances in Ecological Research, Vol 40","40"," ","421-440"
"44595","Davy, A. J.",2006,"Professor Arthur J. Willis (1922-2006)","Journal of Ecology","94","6","1049-1051"
"69857","Gillespie, A.",2012,"Prairie restoration and water quality","Frontiers in Ecology and the Environment","10"," 3 ","120-120"
"78134","Friedrich, J., Janssen, F., Aleynik, D., Bange, H. W., Boltacheva, N., Cagatay, M. N., Dale, A. W., Etiope, G., Erdem, Z., Geraga, M., Gilli, A., Gomoiu, M. T., Hall, P. O. J., Hansson, D., He, Y., Holtappels, M., Kirf, M. K., Kononets, M., Konovalov, S., Lichtschlag, A., Livingstone, D. M., Marinaro, G., Mazlumyan, S., Naeher, S., North, R. P., Papatheodorou, G., Pfannkuche, O., Prien, R., Rehder, G., Schubert, C. J., Soltwedel, T., Sommer, S., Stahl, H., Stanev, E. V., Teaca, A., Tengberg, A., Waldmann, C., Wehrli, B. and Wenzhofer, F.",2014,"Investigating hypoxia in aquatic environments: diverse approaches to addressing a complex phenomenon","Biogeosciences","11"," 4 ","1215-1259"
"52386","Ellison, K.",2008,"What if they held Christmas and nobody shopped?","Frontiers in Ecology and the Environment","6"," 10 ","568-568"
"2846","Lewis, S. M.",1985,"Herbivory on Coral Reefs - Algal Susceptibility to Herbivorous Fishes","Oecologia","65","3","370-375"
"50202","Schaffner, J. C. and Schwartz, M. D.",2008,"Revision of the Mexican genera Ficinus Distant and Jornandes Distant with the description of 21 new species (Heteroptera : Miridae : Orthotylinae : Orthotylini)","Bulletin of the American Museum of Natural History"," "," 309 ","3-87"
"71239","Angert, A., Muhr, J., Juarez, R. N., Munoz, W. A., Kraemer, G., Santillan, J. R., Barkan, E., Mazeh, S., Chambers, J. Q. and Trumbore, S. E.",2012,"Internal respiration of Amazon tree stems greatly exceeds external CO2 efflux","Biogeosciences","9"," 12 ","4979-4991"
"5861","Blockstein, D. E.",1988,"United-States Legislative Progress toward Conserving Biological Diversity","Conservation Biology","2","4","311-313"
"59821","Lentes, P., Peters, M. and Holmann, F.",2010,"Regionalization of climatic factors and income indicators for milk production in Honduras","Ecological Economics","69"," 3 ","539-552"
"33019","Krasnov, B. R., Khokhlova, I. S. and Shenbrot, G. I.",2003,"Density-dependent host selection in ectoparasites: An application of isodar theory to fleas parasitizing rodents","Oecologia","134","3","365-372"
"45291","Allison, M. and Ausden, M.",2006,"Effects of removing the litter and humic layers on heathland establishment following plantation removal","Biological Conservation","127","2","177-182"
"35003","Stockwell, C. A. and Ashley, M. V.",2004,"Diversity - Rapid adaptation and conservation","Conservation Biology","18","1","272-273"
"21347","Burnett, M. R., August, P. V., Brown, J. H. and Killingbeck, K. T.",1998,"The influence of geomorphological heterogeneity on biodiversity I. A patch-scale perspective","Conservation Biology","12","2","363-370"
"52319","Feldman, T. S.",2008,"The plot thickens: does low density affect visitation and reproductive success in a perennial herb, and are these effects altered in the presence of a co-flowering species?","Oecologia","156"," 4 ","807-817"
"59478","Meadows, R.",2010,"Fast food boosts urban kit foxes","Frontiers in Ecology and the Environment","8"," 8 ","400-400"
"24823","Novaro, A. J., Funes, M. C. and Walker, R. S.",2000,"Ecological extinction of native prey of a carnivore assemblage in Argentine Patagonia","Biological Conservation","92","1","25-33"
"50856","Nakanishi, K., Hoshino, M., Nakai, M. and Kunimi, Y.",2008,"Novel RNA sequences associated with late male killing in Homona magnanima","Proceedings of the Royal Society B-Biological Sciences","275"," 1640 ","1249-1254"
"11551","Maranon, T. and Bartolome, J. W.",1993,"Reciprocal Transplants of Herbaceous Communities between Quercus-Agrifolia Woodland and Adjacent Grassland","Journal of Ecology","81","4","673-682"
"43946","Harvey, D. S. and Weatherhead, P. J.",2006,"A test of the hierarchical model of habitat selection using eastern massasauga rattlesnakes (Sistrurus c. catenatus)","Biological Conservation","130","2","206-216"
"20914","Gill, A. M. and McCarthy, M. A.",1998,"Intervals between prescribed fires in Australia: what intrinsic variation should apply?","Biological Conservation","85"," 1-2 ","161-169"
"23683","Brovkin, V., Ganopolski, A., Claussen, M., Kubatzki, C. and Petoukhov, V.",1999,"Modelling climate response to historical land cover change","Global Ecology and Biogeography","8","6","509-517"
"25110","Liira, J. and Zobel, K.",2000,"The species richness-biomass relationship in herbaceous plant communities: what difference does the incorporation of root biomass data make?","Oikos","91","1","109-114"
"65449","Feldman, T. S. and Morris, W. F.",2011,"Higher survival at low density counteracts lower fecundity to obviate Allee effects in a perennial plant","Journal of Ecology","99"," 5 ","1162-1170"
"68795","Lososova, Z., Chytry, M., Tichy, L., Danihelka, J., Fajmon, K., Hajek, O., Kintrova, K., Lanikova, D., Otypkova, Z. and Rehorek, V.",2012,"Biotic homogenization of Central European urban floras depends on residence time of alien species and habitat types","Biological Conservation","145"," 1 ","179-184"
"35051","Spencer, K. A., Buchanan, K. L., Goldsmith, A. R. and Catchpole, C. K.",2004,"Developmental stress, social rank and song complexity in the European starling (Stumus vulgaris)","Proceedings of the Royal Society B-Biological Sciences","271"," ","S121-S123"
"13792","Boudreau, M. A. and Mundt, C. C.",1994,"Mechanisms of Alteration in Bean Rust Development Due to Intercropping, in Computer-Simulated Epidemics","Ecological Applications","4","4","729-740"
"49492","Williams, L. J., Bunyavejchewin, S. and Baker, P. J.",2008,"Deciduousness in a seasonal tropical forest in western Thailand: interannual and intraspecific variation in timing, duration and environmental cues","Oecologia","155"," 3 ","571-582"
"46021","Smith, C. S., Howes, A. L., Price, B. and McAlpine, C. A.",2007,"Using a Bayesian belief network to predict suitable habitat of an endangered mammal - The Julia Creek dunnart (Sminthopsis douglasi)","Biological Conservation","139"," 3-4 ","333-347"
"10682","Chapman, D. F., Robson, M. J. and Snaydon, R. W.",1992,"Physiological Integration in the Clonal Perennial Herb Trifolium-Repens L","Oecologia","89","3","338-347"
"48029","Grant, R. F., Barr, A. G., Black, T. A., Gaumont-Guay, D., Iwashita, H., Kidson, J., McCaughey, H., Morgenstern, K., Murayama, S., Nesic, Z., Saigusa, N., Shashkov, A. and Zha, T.",2007,"Net ecosystem productivity of boreal jack pine stands regenerating from clearcutting under current and future climates","Global Change Biology","13"," 7 ","1423-1440"
